Mener, mène,mènes,mène,mène,menions,meniez,mènent,mènent
Appartenir, appartienne, appartiennes, appartienne, appartienne, appartenions, apparteniez, appartiennent, appartiennent
Risquer, risque, risques, risque, risque, risquions, risquiez, risquent, risquent
Concerner, concerne,concernes,concerne,concerne,concernions,concerniez,concernent,concernent
Apprendre, apprenne,apprennes,apprenne,apprenne,apprenions,appreniez,apprennent,apprennent
Rencontre, rencontre, rencontres, rencontre, rencontre, rencontrions, rencontriez, rencontrent, rencontrent
Créer, crée, crées, crée, crée, créions, créiez, créent, créent
Obtenir, obtienne, obtiennes, obtienne, obtienne, obtenions, obteniez, obtiennent, obtiennent
Chercher, cherche, cherches, cherche, cherche, cherchions, cherchiez, cherchent, cherchent
Entrer, entre, entres, entre, entre, entrions, entriez, entrent, entrent
Proposer, propose, proposes, propose, propose, proposions, proposiez, proposent, proposent
Apporter, apporte, apportes, apporte, apporte, apportions, apportiez, apportent, apportent
Utiliser, utilise, utilises, utilise, utilise, utilisions, utilisiez, utilisent, utilisent
Atteindre, atteigne, atteignes, atteigne, atteigne, atteignions, atteigniez, atteignent, atteignent
Tenter, tente, tentes, tente, tente, tentions, tentiez, tentent, tentent
Importer, importe, importes, importe, importe, importions, importiez, importent, importent
Ajouter, ajoute, ajoutes, ajoute, ajoute, ajoutions, ajoutiez, ajoutent, ajoutent
Produire, produise, produises, produise, produise, produisions, produisiez, produisent, produisent
Préparer, prépare, prépares, prépare, prépare, préparions, prépariez, préparent, préparent
Relever, relève, relèves, relève, relève, relevions, releviez, relèvent, relèvent
Écrire, écrive, écrives, écrive, écrive, écrivions, écriviez, écrivent, écrivent
Défendre, défende, défendes, défende, défende, défendions, défendiez, défendent, défendent
Tirer, tire, tires, tire, tire, tirions, tiriez, tirent, tirent
S'éloigner, m'éloigne, t'éloignes,s'éloigne,s'éloigne,nous éloignions, vous éloigniez, s'éloignent, s'éloignent
S'appeler, m'appelle, t'appelles, s'appelle, s'appelle, nous appelions, vous appeliez, s'appellent, s'appellent
S'asseoir, m'asseye, t'asseyes, s'asseye, s'asseye, nous asseyions, vous asseyiez, s'asseyent, s'asseyent
